KONPLAN SAMMENLIG;Finanskonto;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nummer;Navn;Søgenavn;Kontotype;Global dimension 1-kode;Global dimension 2-kode;Kontokategori;Resultatopgørelse/balance;Debet/kredit;Nr. 2;Spærret;Direkte bogføring;Afstembar;Sideskift;Antal tomme linjer;Indrykning;Valutakode;Bogføring af kildevaluta;Værdiregulering af kildevaluta;Urealiseret værdiregulering;Dato/klokkeslæt for seneste ændring;Rettet den;Sammentælling;Konsol. oversættelsesmetode;Kons.debetkonto;Kons.kreditkonto;Bogføringstype;Virksomhedsbogføringsgruppe;Produktbogføringsgruppe;Billede;Automatisk udv. tekster;Skatteområdekode;Skattepligtig;Skattegruppekode;Momsvirksomhedsbogf.gruppe;Momsproduktbogf.gruppe;Valutakursregulering;IC-stand.partners finanskt.nr.;Udelad standardbeskrivelse i kladde;Løbenr. for kontounderkategori;Udeluk fra konsolidering;Omkostningstypenr.;Standardskabelonkode for periodisering;Automatisk redovisningsmall;Standardbæredygtighedskonti;API-kontotype;Gennemse politik
6550;Konsultarvoden;KONSULTARVODEN;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:46.923Z;2026-01-19;;Gennemsnitskurs (manuel);;;Køb;INRIKES;TJÄNSTER;;false;;false;;INRIKES;VAT12;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
6560;IT-tjänster övriga;IT-TJÄNSTER ÖVRIGA;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:46.937Z;2026-01-19;;Gennemsnitskurs (manuel);;;Køb;INRIKES;DIV;;false;;false;;INRIKES;VAT25;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
6599;IT-tjänster totalt;IT-TJÄNSTER TOTALT;Sluttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:46.947Z;2026-01-19;6500..6599;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Sluttotal;Ingen
7000;Utgifter/kostnader personal;UTGIFTER/KOSTNADER PERSONAL;Starttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:46.957Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Starttotal;Ingen
7010;Löner till kollektivanställda;LÖNER TILL KOLLEKTIVANSTÄLLDA;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:46.967Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Bogføring;Ingen
7100;Anställda betalas;ANSTÄLLDA BETALAS;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:46.977Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Bogføring;Ingen
7200;Personalrelaterade poster;PERSONALRELATERADE POSTER;Starttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;1;;;false;false;2026-01-19T15:19:46.983Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Starttotal;Ingen
7210;Löner till tjänstemän;LÖNER TILL TJÄNSTEMÄN;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;2;;;false;false;2026-01-19T15:19:46.993Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Bogføring;Ingen
7299;Personal totalt;PERSONAL TOTALT;Sluttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;1;;;false;false;2026-01-19T15:19:47.007Z;2026-01-19;7200..7299;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Sluttotal;Ingen
7400;Pensionskostnader;PENSIONSKOSTNADER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.017Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Bogføring;Ingen
7590;Övriga sociala avgifter;ÖVRIGA SOCIALA AVGIFTER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.027Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Bogføring;Ingen
7599;Utgift./kost. personal, totalt;UTGIFT./KOST. PERSONAL, TOTALT;Sluttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.037Z;2026-01-19;7000..7599;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;37;false;;;;;Sluttotal;Ingen
7800;Avskrivning på anl.tillg.;AVSKRIVNING PÅ ANL.TILLG.;Starttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.043Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Starttotal;Ingen
7820;Avskrivning på byggnader;AVSKRIVNING PÅ BYGGNADER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.053Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
7830;Avskrivning på inventarier;AVSKRIVNING PÅ INVENTARIER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.063Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
7834;Avskr. bilar/andra transp.med.;AVSKR. BILAR/ANDRA TRANSP.MED.;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.073Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
7891;Vinst/förlust avyttring;VINST/FÖRLUST AVYTTRING;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.08Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
7899;Avskrivning anl.tillg. totalt;AVSKRIVNING ANL.TILLG. TOTALT;Sluttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.09Z;2026-01-19;7800..7899;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Sluttotal;Ingen
7990;Övriga rörelsekostnader;ÖVRIGA RÖRELSEKOSTNADER;Bogføring;;;Omkostning ved solgte varer;Resultatopgørelse;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.097Z;2026-01-19;;Gennemsnitskurs (manuel);;;Køb;INRIKES;DIV;;false;;false;;INRIKES;VAT25;Ingen regulering;;false;26;false;;;;;Bogføring;Ingen
7995;Kopplingsavrundning;KOPPLINGSAVRUNDNING;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.107Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;42;false;;;;;Bogføring;Ingen
8010;Utdelning;UTDELNING;Bogføring;;;Egenkapital;Balance;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.117Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;17;false;;;;;Bogføring;Ingen
8220;Orealiserad valuta;OREALISERAD VALUTA;Bogføring;;;Indkomst;Resultatopgørelse;Begge;;false;true;false;false;1;0;;;false;false;2026-01-19T15:19:47.127Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;18;false;;;;;Bogføring;Ingen
8221;Oreal. valutakursförluster;OREAL. VALUTAKURSFÖRLUSTER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.133Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
8231;Realiserade valutakursvinster;REALISERADE VALUTAKURSVINSTER;Bogføring;;;Indkomst;Resultatopgørelse;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.147Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;18;false;;;;;Bogføring;Ingen
8234;Real. valutakursförluster;REAL. VALUTAKURSFÖRLUSTER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.153Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;31;false;;;;;Bogføring;Ingen
8400;Räntekostnader;RÄNTEKOSTNADER;Starttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.163Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Starttotal;Ingen
8410;Ränteintäkter på banksaldon;RÄNTEINTÄKTER PÅ BANKSALDON;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.173Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Bogføring;Ingen
8420;Ränteintäkter kundfordringar;RÄNTEINTÄKTER KUNDFORDRINGAR;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.187Z;2026-01-19;;Gennemsnitskurs (manuel);;;Salg;INRIKES;NO VAT;;false;;false;;INRIKES;INGEN MOMS;Ingen regulering;;false;34;false;;;;;Bogføring;Ingen
8422;Dröjsmålsränta;DRÖJSMÅLSRÄNTA;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.193Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Bogføring;Ingen
8451;Ränta revolverande kredit;RÄNTA REVOLVERANDE KREDIT;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.207Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Bogføring;Ingen
8452;Ränta banklån;RÄNTA BANKLÅN;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.217Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Bogføring;Ingen
8453;Ränta hypotek;RÄNTA HYPOTEK;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;1;;;false;false;2026-01-19T15:19:47.223Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Bogføring;Ingen
8499;Räntekostnader totalt;RÄNTEKOSTNADER TOTALT;Sluttotal;;;Udgift;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.23Z;2026-01-19;8400..8499;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;34;false;;;;;Sluttotal;Ingen
8710;Extraordinära intäkter;EXTRAORDINÄRA INTÄKTER;Bogføring;;;Indkomst;Resultatopgørelse;Begge;;false;true;false;false;1;0;;;false;false;2026-01-19T15:19:47.24Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;18;false;;;;;Bogføring;Ingen
8750;Extraordinära kostnader;EXTRAORDINÄRA KOSTNADER;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;0;0;;;false;false;2026-01-19T15:19:47.253Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;42;false;;;;;Bogføring;Ingen
8800;Datakonvertering;DATAKONVERTERING;Overskrift;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.263Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Overskrift;Ingen
8810;Importera lagervärde;IMPORTERA LAGERVÄRDE;Bogføring;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.27Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Bogføring;Ingen
8820;Importera lagerreglering;IMPORTERA LAGERREGLERING;Bogføring;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.28Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Bogføring;Ingen
8830;Importera leverantörsposter;IMPORTERA LEVERANTÖRSPOSTER;Bogføring;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.287Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Bogføring;Ingen
8840;Importera Kreditorsaldo;IMPORTERA KREDITORSALDO;Bogføring;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.297Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Bogføring;Ingen
8850;Importera kundregister;IMPORTERA KUNDREGISTER;Bogføring;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.307Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Bogføring;Ingen
8860;Importera debetsaldo;IMPORTERA DEBETSALDO;Bogføring;;;Passiver;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.323Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Bogføring;Ingen
8900;År – beskattningsbart resultat;ÅR – BESKATTNINGSBART RESULTAT;Total;;;;Resultatopgørelse;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.33Z;2026-01-19;3000..8900;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;;false;;;;;Total;Ingen
8910;Skatt – beskatt.bart resultat;SKATT – BESKATT.BART RESULTAT;Bogføring;;;Udgift;Resultatopgørelse;Begge;;false;true;false;false;1;0;;;false;false;2026-01-19T15:19:47.34Z;2026-01-19;;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;43;false;;;;;Bogføring;Ingen
8999;Årets resultat;ÅRETS RESULTAT;Total;;;Egenkapital;Balance;Begge;;false;false;false;false;0;0;;;false;false;2026-01-19T15:19:47.353Z;2026-01-19;3000..8999;Gennemsnitskurs (manuel);;;;;;;false;;false;;;;Ingen regulering;;false;16;false;;;;;Total;Ingen
